type,capacity,name,price,score,avg_review,reviews_count
Apartamentos,91.0,Riad Puertas del Albaicín,US$467,"7.4
Scored 7.4",Good,423
Apartamentos,91.0,Confort by Congress Palace,US$456,"9.1
Scored 9.1",Wonderful,24
Apartamentos,91.0,Granada Albaicín Aynadamar,US$469,"8.1
Scored 8.1",Very Good,132
Apartamentos,91.0,tuGuest San Agustin II Apartment,US$523,"9.0
Scored 9.0",Wonderful,2
Apartamentos,91.0,Casa Montalbán Apartamentos Turísticos,US$812,"8.3
Scored 8.3",Very Good,503
Hotel,96.0,Apartamento Buensuceso 46 VFTGR04774,US$489,"8.4
Scored 8.4",Very Good,44
Hotel,96.0,Meliá Granada,"US$3,746","8.2
Scored 8.2",Very Good,"1,953"
Hotel,96.0,Don Juan,US$557,"7.8
Scored 7.8",Good,"4,582"
Hotel,96.0,Gran Hotel Luna de Granada,US$932,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,Urban Dream Nevada,US$471,"7.6
Scored 7.6",Good,"4,841"
Hotel,96.0,YIT Casablanca,US$687,"7.5
Scored 7.5",Good,"3,853"
Hotel,96.0,Hotel Molinos,US$873,"8.0
Scored 8.0",Very Good,"2,691"
Hotel,96.0,BiBo Suites San Agustín,US$745,"9.4
Scored 9.4",Wonderful,944
Hotel,96.0,Elvira Suites,"US$1,303","8.9
Scored 8.9",Excellent,778
Hotel,96.0,Suites Gran Vía 44,"US$1,070","9.0
Scored 9.0",Wonderful,"1,098"
Hotel,96.0,Hotel Mercader de Sedas,"US$1,146","8.5
Scored 8.5",Very Good,"2,090"
Hotel,96.0,Hotel Casa Palacete Tablas,"US$1,553","9.0
Scored 9.0",Wonderful,61
Hotel,96.0,Crisol Guadalupe,"US$1,160","8.5
Scored 8.5",Very Good,"4,696"
Hotel,96.0,Occidental Granada,"US$1,209","8.7
Scored 8.7",Excellent,"3,125"
Hotel,96.0,Checkin Camino de Granada,US$673,"7.4
Scored 7.4",Good,"2,849"
Hotel,96.0,Casual Ilbira Granada,"US$1,276","8.7
Scored 8.7",Excellent,409
Hotel,96.0,Vincci Albayzin,"US$1,984","8.5
Scored 8.5",Very Good,"5,360"
Hotel,96.0,Hotel Boutique Puerta de las Granadas,"US$2,032","8.7
Scored 8.7",Excellent,"1,612"
Hotel,96.0,Áurea Washington Irving by Eurostars Hotel Company,"US$3,155","8.9
Scored 8.9",Excellent,"2,629"
Hotel,96.0,Hospes Palacio de los Patos,"US$7,914","8.6
Scored 8.6",Excellent,"1,276"
Hotel,96.0,Bubaqia House - Suites Boutique,"US$1,356","9.8
Scored 9.8",Exceptional,17
Hotel,96.0,Alhambra Palace Hotel,"US$4,333","8.7
Scored 8.7",Excellent,"1,489"
Hotel,96.0,Hotel Los Girasoles,US$704,"7.2
Scored 7.2",Good,74
Hotel,96.0,Hotel Macià Monasterio de los Basilios,US$854,"8.1
Scored 8.1",Very Good,"2,708"
Hotel,96.0,Porcel Navas,"US$1,235","8.7
Scored 8.7",Excellent,"2,145"
Apartamentos,83.0,GLORIA SUITES,US$460,"7.9
Scored 7.9",Good,455
Apartamentos,83.0,Suites 18,US$511,"9.1
Scored 9.1",Wonderful,35
Apartamentos,83.0,Apartamentos Luna Suites Granada,US$440,"9.2
Scored 9.2",Wonderful,74
Apartamentos,83.0,tuGuest San Gil Apartments,US$635,"8.9
Scored 8.9",Excellent,295
Apartamentos,83.0,ISA Granada,US$588,"8.6
Scored 8.6",Excellent,"2,580"
Apartamentos,83.0,Siloe Plaza,US$665,"7.8
Scored 7.8",Good,743
Apartamentos,83.0,Aile Granada,US$446,"8.1
Scored 8.1",Very Good,23
Apartamentos,83.0,C&V Apartamentos - Horno de Marina,US$479,"8.3
Scored 8.3",Very Good,"1,257"
Apartamentos,83.0,Be Free Granada,US$344,"8.2
Scored 8.2",Very Good,"3,331"
Apartamentos,83.0,Mosaiko Homes Catedral Granada,US$789,"9.5
Scored 9.5",Exceptional,"1,015"
Apartamentos,83.0,Apartamento Granados,US$690,"8.3
Scored 8.3",Very Good,101
Apartamentos,83.0,Apartamentos Turísticos Centro,US$549,"8.7
Scored 8.7",Excellent,307
Apartamentos,83.0,Patio Zahorí Granada Centro,US$545,"9.1
Scored 9.1",Wonderful,71
Apartamentos,83.0,Central Deluxe Apartments by Apolo Homes,"US$1,025","9.0
Scored 9.0",Wonderful,119
Apartamentos,83.0,Livings en Elvira Centro,US$570,"8.7
Scored 8.7",Excellent,184
Apartamentos,83.0,Apartamentos Jardines de la Sitarilla,US$454,"9.2
Scored 9.2",Wonderful,54
Apartamentos,83.0,tuGuest Gran Vía Apartments,US$480,"7.7
Scored 7.7",Good,145
Apartamentos,83.0,Apartamentos Inside Paseo de los Tristes,US$539,"8.5
Scored 8.5",Very Good,456
Apartamentos,83.0,Urban Suites Granada,US$489,"8.1
Scored 8.1",Very Good,362
Apartamentos,83.0,DreamStay - Oficios Apartamento,US$665,-,-,-
Apartamentos,83.0,SANTA PAULA CENTRO JUNTO CATEDRAL center,US$371,"7.0
Scored 7.0",Good,51
Apartamentos,83.0,Apart BLANCO para ESQUÍ y ALHAMBRA. Garaje privado,US$326,"9.3
Scored 9.3",Wonderful,59
Apartamentos,83.0,Genteel Home Santo Cristo,US$545,"8.7
Scored 8.7",Excellent,136
Apartamentos,83.0,Apartamentos Correo Viejo de Granada,"US$1,058","8.5
Scored 8.5",Very Good,805
Apartamentos,83.0,BnS Dauro Suites,US$594,"9.1
Scored 9.1",Wonderful,229
Hotel,96.0,Boutique Hotel Luna Granada Centro,US$761,"9.1
Scored 9.1",Wonderful,"1,037"
Hotel,96.0,Meliá Granada,"US$1,588","8.2
Scored 8.2",Very Good,"1,953"
Hotel,96.0,Occidental Granada,US$381,"8.7
Scored 8.7",Excellent,"3,125"
Hotel,96.0,Barceló Carmen Granada,US$547,"9.0
Scored 9.0",Wonderful,"1,174"
Hotel,96.0,Hotel Macià Monasterio de los Basilios,US$453,"8.1
Scored 8.1",Very Good,"2,708"
Hotel,96.0,Hotel Monasterio Granada - Adults Only,US$342,"6.9
Scored 6.9",Review score,"3,944"
Hotel,96.0,Porcel Alixares,US$410,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,96.0,Hotel Andalucía Center,US$459,"8.8
Scored 8.8",Excellent,"7,183"
Hotel,96.0,Barceló Granada Congress,US$465,"8.5
Scored 8.5",Very Good,"4,974"
Hotel,96.0,Hotel Granada Center,US$627,"9.1
Scored 9.1",Wonderful,"8,515"
Hotel,96.0,Hotel Colón Centro,US$724,"8.4
Scored 8.4",Very Good,"2,435"
Hotel,96.0,Ibis Granada,US$338,"8.3
Scored 8.3",Very Good,"4,323"
Hotel,96.0,Porcel Navas,US$572,"8.7
Scored 8.7",Excellent,"2,145"
Hotel,96.0,Hotel Macià Granada Five Senses Rooms & Suites,US$649,"8.6
Scored 8.6",Excellent,"4,683"
Hotel,96.0,Hotel Macià Real De La Alhambra,US$416,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,96.0,Crisol Guadalupe,US$496,"8.5
Scored 8.5",Very Good,"4,696"
Hotel,96.0,Exe Triunfo Granada,US$492,"8.0
Scored 8.0",Very Good,"2,728"
Hotel,96.0,Áurea Catedral by Eurostars Hotel Company,US$935,"9.2
Scored 9.2",Wonderful,"5,624"
Hotel,96.0,Gran Hotel Luna de Granada,US$503,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,Hotel Macià Cóndor,US$470,"7.7
Scored 7.7",Good,"1,834"
Hotel,96.0,Hotel Los Girasoles,US$445,"7.2
Scored 7.2",Good,74
Hotel,96.0,Porcel Sabica,US$454,"8.3
Scored 8.3",Very Good,"4,415"
Hotel,96.0,Presidente,US$451,"7.7
Scored 7.7",Good,"1,332"
Hotel,96.0,Eurostars Puerta Real,US$809,"8.9
Scored 8.9",Excellent,"4,056"
Hotel,96.0,Hotel Universal,US$426,"7.8
Scored 7.8",Good,"4,590"
Hotel,96.0,Hotel Cedran,US$424,"7.8
Scored 7.8",Good,"2,088"
Apartamentos,85.0,Be Free Granada,US$407,"8.2
Scored 8.2",Very Good,"3,331"
Apartamentos,85.0,GLORIA SUITES,US$472,"7.9
Scored 7.9",Good,455
Apartamentos,85.0,BnS Dauro Suites,US$594,"9.1
Scored 9.1",Wonderful,229
Apartamentos,85.0,tuGuest San Gil Apartments,US$817,"8.9
Scored 8.9",Excellent,295
Apartamentos,85.0,Siloe Plaza,US$665,"7.8
Scored 7.8",Good,743
Apartamentos,85.0,Apartamento Granados,US$690,"8.3
Scored 8.3",Very Good,101
Apartamentos,85.0,Nest Flats Granada,US$535,"8.5
Scored 8.5",Very Good,"1,710"
Apartamentos,85.0,ISA Granada,US$769,"8.6
Scored 8.6",Excellent,"2,580"
Apartamentos,85.0,Central Deluxe Apartments by Apolo Homes,"US$1,080","9.0
Scored 9.0",Wonderful,119
Apartamentos,85.0,C&V Apartamentos - Horno de Marina,US$541,"8.3
Scored 8.3",Very Good,"1,257"
Apartamentos,85.0,BiBo Suites Gran Vía,US$780,"9.0
Scored 9.0",Wonderful,"3,300"
Apartamentos,85.0,IMEDA APARTAMENTOS RECOGIDAS,US$558,"8.5
Scored 8.5",Very Good,106
Apartamentos,85.0,Apartamentos Turísticos Centro,US$645,"8.7
Scored 8.7",Excellent,307
Apartamentos,85.0,HNN GRANADA,US$773,"9.7
Scored 9.7",Exceptional,473
Apartamentos,85.0,Apartamentos Reyes Católicos,US$688,"8.9
Scored 8.9",Excellent,"1,322"
Apartamentos,85.0,Apartamentos Montesclaros,US$730,"8.9
Scored 8.9",Excellent,665
Apartamentos,85.0,Casa Montalbán Apartamentos Turísticos,US$649,"8.3
Scored 8.3",Very Good,503
Apartamentos,85.0,Mosaiko Homes Catedral Granada,US$958,"9.5
Scored 9.5",Exceptional,"1,015"
Apartamentos,85.0,numa I Vega Apartments,US$593,"8.2
Scored 8.2",Very Good,"1,855"
Apartamentos,85.0,DreamStay - Oficios Apartamento,US$804,-,-,-
Apartamentos,85.0,Apartamentos Royal Urban Granada,US$489,"7.2
Scored 7.2",Good,48
Apartamentos,85.0,Apartamentos Inside Alhacaba,US$865,"8.7
Scored 8.7",Excellent,96
Apartamentos,85.0,tuGuest Gran Vía Apartments,US$693,"7.7
Scored 7.7",Good,145
Apartamentos,85.0,Palacio Cabrera - Lillo,US$822,"9.1
Scored 9.1",Wonderful,"2,374"
Apartamentos,85.0,Apartamentos Correo Viejo de Granada,"US$1,089","8.5
Scored 8.5",Very Good,805
Hotel,96.0,Hotel Macià Real De La Alhambra,US$601,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,96.0,Meliá Granada,"US$3,321","8.2
Scored 8.2",Very Good,"1,953"
Hotel,96.0,Porcel Alixares,US$684,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,96.0,Gran Hotel Luna de Granada,US$824,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,Hotel Saray,US$897,"8.4
Scored 8.4",Very Good,"9,655"
Hotel,96.0,Hotel Macià Cóndor,US$592,"7.7
Scored 7.7",Good,"1,834"
Hotel,96.0,BiBo Suites San Agustín,US$650,"9.4
Scored 9.4",Wonderful,944
Hotel,96.0,Porcel Navas,US$953,"8.7
Scored 8.7",Excellent,"2,145"
Hotel,96.0,Porcel Sabica,US$757,"8.3
Scored 8.3",Very Good,"4,415"
Hotel,96.0,Hotel Comfort Dauro 2,US$799,"8.6
Scored 8.6",Excellent,"3,611"
Hotel,96.0,Suites Gran Vía 44,US$712,"9.0
Scored 9.0",Wonderful,"1,098"
Hotel,96.0,Hotel Dauro Premier,US$900,"8.6
Scored 8.6",Excellent,"1,380"
Hotel,96.0,Exe Triunfo Granada,US$779,"8.0
Scored 8.0",Very Good,"2,728"
Hotel,96.0,Eurostars Puerta Real,"US$1,401","8.9
Scored 8.9",Excellent,"4,056"
Hotel,96.0,Hotel Párraga Siete,US$869,"8.7
Scored 8.7",Excellent,"1,645"
Hotel,96.0,Gar Anat Hotel Boutique,"US$1,326","8.7
Scored 8.7",Excellent,989
Hotel,96.0,Los Angeles Hotel & Spa,US$716,"7.6
Scored 7.6",Good,"2,131"
Hotel,96.0,Casual Ilbira Granada,"US$1,212","8.7
Scored 8.7",Excellent,409
Hotel,96.0,La Corrala del Realejo,"US$2,441","9.4
Scored 9.4",Wonderful,550
Hotel,96.0,Áurea Washington Irving by Eurostars Hotel Company,"US$2,419","8.9
Scored 8.9",Excellent,"2,629"
Hotel,96.0,Barceló Carmen Granada,"US$1,355","9.0
Scored 9.0",Wonderful,"1,174"
Hotel,96.0,Bubaqia House - Suites Boutique,"US$1,091","9.8
Scored 9.8",Exceptional,17
Hotel,96.0,Alhambra Palace Hotel,"US$3,738","8.7
Scored 8.7",Excellent,"1,489"
Hotel,96.0,Hospes Palacio de los Patos,"US$7,273","8.6
Scored 8.6",Excellent,"1,276"
Hotel,96.0,Hotel Casa Palacete Tablas,"US$1,347","9.0
Scored 9.0",Wonderful,61
Hotel,96.0,Vincci Albayzin,"US$2,372","8.5
Scored 8.5",Very Good,"5,360"
Apartamentos,90.0,Apartamento Granados,US$690,"8.3
Scored 8.3",Very Good,101
Apartamentos,90.0,Be Free Granada,US$474,"8.2
Scored 8.2",Very Good,"3,331"
Apartamentos,90.0,Apartamento Centro Abad,US$489,"8.5
Scored 8.5",Very Good,87
Apartamentos,90.0,tuGuest Gran Vía Apartments,US$798,"7.7
Scored 7.7",Good,145
Apartamentos,90.0,Apartamentos Correo Viejo de Granada,"US$1,210","8.5
Scored 8.5",Very Good,805
Apartamentos,90.0,HORNO ABAD GRANADA CENTRO,US$521,"8.7
Scored 8.7",Excellent,12
Apartamentos,90.0,BiBo Suites Gran Vía,"US$1,031","9.0
Scored 9.0",Wonderful,"3,300"
Apartamentos,90.0,Apartamentos Turísticos Centro,US$884,"8.7
Scored 8.7",Excellent,307
Apartamentos,90.0,Zahira Suites,US$731,"6.9
Scored 6.9",Review score,242
Apartamentos,90.0,BiBo Suites Oro del Darro,"US$1,176","9.3
Scored 9.3",Wonderful,"2,509"
Apartamentos,90.0,BiBo Suites Plaza Nueva,"US$1,099","9.2
Scored 9.2",Wonderful,"2,884"
Apartamentos,90.0,Bib Rambla Luxury Apartments by Apolo Homes,"US$2,117","9.4
Scored 9.4",Wonderful,250
Apartamentos,90.0,BiBo Suites Real Chancilleria,"US$1,341","9.5
Scored 9.5",Exceptional,"2,022"
Apartamentos,90.0,Apartamentos de Isabella,US$908,"8.5
Scored 8.5",Very Good,863
Apartamentos,90.0,Casas del Albaicín,"US$1,071","8.9
Scored 8.9",Excellent,781
Apartamentos,90.0,Palacio Dorobe,"US$1,163","8.2
Scored 8.2",Very Good,212
Apartamentos,90.0,APARTAMENTO POETA ZORRILLA,US$726,"8.3
Scored 8.3",Very Good,62
Apartamentos,90.0,"Granada centro, amplio, wifi y A/C",US$597,-,-,-
Apartamentos,90.0,Vivir en el Campus de la Salud,US$681,"9.9
Scored 9.9",Exceptional,9
Apartamentos,90.0,Genteel Home Campo del Príncipe,US$881,"8.7
Scored 8.7",Excellent,425
Apartamentos,90.0,Apartamento Centro Granada,US$696,-,-,-
Apartamentos,90.0,"2D Apartamento en Albaycín, en el centro de Granada",US$712,"8.3
Scored 8.3",Very Good,30
Apartamentos,90.0,Piso Picasso,US$627,"8.7
Scored 8.7",Excellent,24
Apartamentos,90.0,Suite Alhambra Puerta Bib-Rambla,"US$1,613","9.0
Scored 9.0",Wonderful,21
Apartamentos,90.0,2 Apartamento en el Centro de Granada,US$678,"7.3
Scored 7.3",Good,35
Hotel,96.0,BiBo Suites San Agustín,US$942,"9.4
Scored 9.4",Wonderful,944
Hotel,96.0,Meliá Granada,"US$3,690","8.2
Scored 8.2",Very Good,"1,953"
Hotel,96.0,Hotel Mercader de Sedas,"US$1,146","8.5
Scored 8.5",Very Good,"2,090"
Hotel,96.0,Suites Gran Vía 44,"US$1,147","9.0
Scored 9.0",Wonderful,"1,098"
Hotel,96.0,Porcel Alixares,"US$1,040","8.4
Scored 8.4",Very Good,"9,280"
Hotel,96.0,Occidental Granada,"US$1,192","8.7
Scored 8.7",Excellent,"3,125"
Hotel,96.0,Hotel Andalucía Center,"US$1,145","8.8
Scored 8.8",Excellent,"7,183"
Hotel,96.0,Gran Hotel Luna de Granada,"US$1,409","8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,Porcel Navas,"US$1,461","8.7
Scored 8.7",Excellent,"2,145"
Hotel,96.0,Hotel Macià Monasterio de los Basilios,US$997,"8.1
Scored 8.1",Very Good,"2,708"
Hotel,96.0,APARTAMENTOS CASERIA DE COMARES,US$830,"9.1
Scored 9.1",Wonderful,143
Hotel,96.0,Hotel Macià Real De La Alhambra,US$923,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,96.0,Hotel Casa Palacete Tablas,"US$2,248","9.0
Scored 9.0",Wonderful,61
Hotel,96.0,Hotel Macià Cóndor,US$979,"7.7
Scored 7.7",Good,"1,834"
Hotel,96.0,Abadía Hotel,"US$1,134","8.5
Scored 8.5",Very Good,"4,220"
Hotel,96.0,Senator Granada,"US$1,151","8.4
Scored 8.4",Very Good,"3,309"
Hotel,96.0,Allegro Granada,"US$1,173","8.6
Scored 8.6",Excellent,"4,142"
Hotel,96.0,Porcel Sabica,"US$1,161","8.3
Scored 8.3",Very Good,"4,415"
Hotel,96.0,Hotel Granada Center,"US$1,570","9.1
Scored 9.1",Wonderful,"8,515"
Hotel,96.0,Áurea Catedral by Eurostars Hotel Company,"US$2,177","9.2
Scored 9.2",Wonderful,"5,624"
Hotel,96.0,Crisol Guadalupe,"US$1,265","8.5
Scored 8.5",Very Good,"4,696"
Hotel,96.0,Eurostars Puerta Real,"US$1,914","8.9
Scored 8.9",Excellent,"4,056"
Hotel,96.0,Exe Triunfo Granada,"US$1,246","8.0
Scored 8.0",Very Good,"2,728"
Hotel,96.0,Las Nieves,"US$1,277","8.4
Scored 8.4",Very Good,"2,349"
Hotel,96.0,Hotel Dauro Premier,"US$1,542","8.6
Scored 8.6",Excellent,"1,380"
Hotel,96.0,Barceló Granada Congress,"US$1,603","8.5
Scored 8.5",Very Good,"4,974"
Apartamentos,95.0,Zahira Suites,US$731,"6.9
Scored 6.9",Review score,242
Apartamentos,95.0,Suite Alhambra Puerta Bib-Rambla,"US$1,519","9.0
Scored 9.0",Wonderful,21
Apartamentos,95.0,tuGuest Alhondiga Apartment,"US$1,066","8.8
Scored 8.8",Excellent,120
Apartamentos,95.0,BiBo Suites Real Chancilleria,"US$1,928","9.5
Scored 9.5",Exceptional,"2,022"
Apartamentos,95.0,Magdalena Apartament,"US$1,108","10
Scored 10",Exceptional,2
Apartamentos,95.0,tuGuest Station 2 apartment,US$922,"8.2
Scored 8.2",Very Good,76
Apartamentos,95.0,"Granada centro, amplio, wifi y A/C",US$858,-,-,-
Apartamentos,95.0,tuGuest El Rincón de Felisa,"US$1,111","9.0
Scored 9.0",Wonderful,22
Apartamentos,95.0,"Conjunto Altos de Vista Nevada,nº11,portal 7,1ºA.",US$836,"9.3
Scored 9.3",Wonderful,32
Apartamentos,95.0,Apartamento Albaycin Granada,US$999,"8.8
Scored 8.8",Excellent,261
Apartamentos,95.0,"2D Apartamento en Albaycín, en el centro de Granada",US$973,"8.3
Scored 8.3",Very Good,30
Apartamentos,95.0,2 Apartamento en el Centro de Granada,US$956,"7.3
Scored 7.3",Good,35
Apartamentos,95.0,Apartamento 3 dormitorios con aire acondicionado,US$728,"7.6
Scored 7.6",Good,101
Apartamentos,95.0,Apartamento Con Parking Gratuito,US$804,"7.1
Scored 7.1",Good,84
Apartamentos,95.0,Alhambra Apartments,US$649,"7.9
Scored 7.9",Good,21
Apartamentos,95.0,Great Apartment Granada City Centre,"US$2,660","9.5
Scored 9.5",Exceptional,48
Apartamentos,95.0,"Atico Top Granada, Penthouse, 18-19th floor, City Centre, Views, Terrace, Free Parking","US$1,303","9.4
Scored 9.4",Wonderful,37
Apartamentos,95.0,Casa con alma,"US$1,032",-,-,-
Apartamentos,95.0,tuGuest Manuel de Falla Apartment,"US$1,076","9.0
Scored 9.0",Wonderful,24
Apartamentos,95.0,tuGuest Gran Vía Deluxe,"US$1,419",-,-,-
Apartamentos,95.0,Lightbooking Granada Materno,US$883,"8.2
Scored 8.2",Very Good,13
Apartamentos,95.0,Alojamientos Rurales Las Eras,US$586,"8.7
Scored 8.7",Excellent,55
Apartamentos,95.0,Cielo Granada,"US$1,781","8.9
Scored 8.9",Excellent,121
Apartamentos,95.0,Lightbooking Plaza de Toros Granada,"US$1,661","8.4
Scored 8.4",Very Good,39
Apartamentos,95.0,Apartamento Palacio céntrico y silencioso 4-8 personas,"US$1,651",-,-,-
Hotel,97.0,Gran Hotel Luna de Granada,"US$1,553","8.5
Scored 8.5",Very Good,"9,442"
Hotel,97.0,Meliá Granada,"US$5,423","8.2
Scored 8.2",Very Good,"1,953"
Hotel,97.0,Hotel Casa Palacete Tablas,"US$2,693","9.0
Scored 9.0",Wonderful,61
Hotel,97.0,Porcel Alixares,"US$1,254","8.4
Scored 8.4",Very Good,"9,280"
Hotel,97.0,Hotel Macià Real De La Alhambra,"US$1,069","8.5
Scored 8.5",Very Good,"5,084"
Hotel,97.0,BiBo Suites San Agustín,"US$1,300","9.4
Scored 9.4",Wonderful,944
Hotel,97.0,Hotel Macià Cóndor,"US$1,062","7.7
Scored 7.7",Good,"1,834"
Hotel,97.0,Suites Gran Vía 44,"US$1,425","9.0
Scored 9.0",Wonderful,"1,098"
Hotel,97.0,Hotel Saray,"US$1,795","8.4
Scored 8.4",Very Good,"9,655"
Hotel,97.0,Hotel Comfort Dauro 2,"US$1,599","8.6
Scored 8.6",Excellent,"3,611"
Hotel,97.0,Hotel Dauro Premier,"US$1,714","8.6
Scored 8.6",Excellent,"1,380"
Hotel,97.0,Porcel Sabica,"US$1,389","8.3
Scored 8.3",Very Good,"4,415"
Hotel,97.0,Eurostars Puerta Real,"US$2,506","8.9
Scored 8.9",Excellent,"4,056"
Hotel,97.0,Exe Triunfo Granada,"US$1,533","8.0
Scored 8.0",Very Good,"2,728"
Hotel,97.0,Hotel Párraga Siete,"US$1,694","8.7
Scored 8.7",Excellent,"1,645"
Hotel,97.0,Gar Anat Hotel Boutique,"US$2,604","8.7
Scored 8.7",Excellent,989
Hotel,97.0,Casual Ilbira Granada,"US$2,232","8.7
Scored 8.7",Excellent,409
Hotel,97.0,Vincci Albayzin,"US$3,848","8.5
Scored 8.5",Very Good,"5,360"
Hotel,97.0,Bubaqia House - Suites Boutique,"US$2,101","9.8
Scored 9.8",Exceptional,17
Hotel,97.0,Barceló Carmen Granada,"US$2,456","9.0
Scored 9.0",Wonderful,"1,174"
Hotel,97.0,Occidental Granada,"US$1,611","8.7
Scored 8.7",Excellent,"3,125"
Hotel,97.0,Hotel Andalucía Center,"US$1,632","8.8
Scored 8.8",Excellent,"7,183"
Hotel,97.0,Hotel Granada Center,"US$2,225","9.1
Scored 9.1",Wonderful,"8,515"
Hotel,97.0,Ibis Granada,"US$1,057","8.3
Scored 8.3",Very Good,"4,323"
Hotel,97.0,Áurea Catedral by Eurostars Hotel Company,"US$3,112","9.2
Scored 9.2",Wonderful,"5,624"
Hotel,97.0,Barceló Granada Congress,"US$2,138","8.5
Scored 8.5",Very Good,"4,974"
Apartamentos,95.0,Magdalena Apartament,"US$1,108","10
Scored 10",Exceptional,2
Apartamentos,95.0,Suite Alhambra Puerta Bib-Rambla,"US$1,898","9.0
Scored 9.0",Wonderful,21
Apartamentos,95.0,"Granada centro, amplio, wifi y A/C",US$858,-,-,-
Apartamentos,95.0,Apartamento Albaycin Granada,US$999,"8.8
Scored 8.8",Excellent,261
Apartamentos,95.0,"2D Apartamento en Albaycín, en el centro de Granada",US$973,"8.3
Scored 8.3",Very Good,30
Apartamentos,95.0,tuGuest Station 2 apartment,US$922,"8.2
Scored 8.2",Very Good,76
Apartamentos,95.0,"Conjunto Altos de Vista Nevada,nº11,portal 7,1ºA.",US$836,"9.3
Scored 9.3",Wonderful,32
Apartamentos,95.0,BiBo Suites Real Chancilleria,"US$1,928","9.5
Scored 9.5",Exceptional,"2,022"
Apartamentos,95.0,2 Apartamento en el Centro de Granada,US$956,"7.3
Scored 7.3",Good,35
Apartamentos,95.0,tuGuest El Rincón de Felisa,"US$1,111","9.0
Scored 9.0",Wonderful,22
Apartamentos,95.0,Cielo Granada,"US$1,781","8.9
Scored 8.9",Excellent,121
Apartamentos,95.0,Apartamento 3 dormitorios con aire acondicionado,US$836,"7.6
Scored 7.6",Good,101
Apartamentos,95.0,Apartamento Con Parking Gratuito,US$912,"7.1
Scored 7.1",Good,84
Apartamentos,95.0,Alhambra Apartments,US$649,"7.9
Scored 7.9",Good,21
Apartamentos,95.0,tuGuest Gran Vía Deluxe,"US$1,419",-,-,-
Apartamentos,95.0,Great Apartment Granada City Centre,"US$2,660","9.5
Scored 9.5",Exceptional,48
Apartamentos,95.0,tuGuest Manuel de Falla Apartment,"US$1,076","9.0
Scored 9.0",Wonderful,24
Apartamentos,95.0,Casa con alma,"US$1,032",-,-,-
Apartamentos,95.0,Lightbooking Granada Materno,US$883,"8.2
Scored 8.2",Very Good,13
Apartamentos,95.0,Lightbooking Plaza de Toros Granada,"US$1,661","8.4
Scored 8.4",Very Good,39
Apartamentos,95.0,Apartamento Palacio céntrico y silencioso 4-8 personas,"US$1,651",-,-,-
Apartamentos,95.0,APARTAMENTOS LA MARIANA II,"US$2,063",-,-,-
Apartamentos,95.0,El Refugio De Noa,"US$1,042",-,-,-
Apartamentos,95.0,Casa Benzambra,"US$1,223",-,-,-
Apartamentos,95.0,Biznaga Nevada,"US$3,013","10
Scored 10",Exceptional,3
Hotel,97.0,BiBo Suites San Agustín,"US$1,424","9.4
Scored 9.4",Wonderful,944
Hotel,97.0,Meliá Granada,"US$5,423","8.2
Scored 8.2",Very Good,"1,953"
Hotel,97.0,Suites Gran Vía 44,"US$1,794","9.0
Scored 9.0",Wonderful,"1,098"
Hotel,97.0,Hotel Mercader de Sedas,"US$2,036","8.5
Scored 8.5",Very Good,"2,090"
Hotel,97.0,Casual Ilbira Granada,"US$2,388","8.7
Scored 8.7",Excellent,409
Hotel,97.0,Gran Hotel Luna de Granada,"US$1,648","8.5
Scored 8.5",Very Good,"9,442"
Hotel,97.0,Bubaqia House - Suites Boutique,"US$2,101","9.8
Scored 9.8",Exceptional,17
Hotel,97.0,Eurostars Puerta Real,"US$2,506","8.9
Scored 8.9",Excellent,"4,056"
Hotel,97.0,Hotel Casa Palacete Tablas,"US$2,693","9.0
Scored 9.0",Wonderful,61
Hotel,97.0,Porcel Navas,"US$2,065","8.7
Scored 8.7",Excellent,"2,145"
Hotel,97.0,Occidental Granada,"US$1,668","8.7
Scored 8.7",Excellent,"3,125"
Hotel,97.0,Hotel Andalucía Center,"US$1,632","8.8
Scored 8.8",Excellent,"7,183"
Hotel,97.0,Porcel Alixares,"US$1,464","8.4
Scored 8.4",Very Good,"9,280"
Hotel,97.0,Abadía Hotel,"US$1,880","8.5
Scored 8.5",Very Good,"4,220"
Hotel,97.0,Hotel Macià Monasterio de los Basilios,"US$1,450","8.1
Scored 8.1",Very Good,"2,708"
Hotel,97.0,Hotel Macià Cóndor,"US$1,450","7.7
Scored 7.7",Good,"1,834"
Hotel,97.0,Hotel Macià Real De La Alhambra,"US$1,339","8.5
Scored 8.5",Very Good,"5,084"
Hotel,97.0,Porcel Sabica,"US$1,641","8.3
Scored 8.3",Very Good,"4,415"
Hotel,97.0,Senator Granada,"US$1,706","8.4
Scored 8.4",Very Good,"3,309"
Hotel,97.0,Exe Triunfo Granada,"US$1,738","8.0
Scored 8.0",Very Good,"2,728"
